LFG1,LFG10,LFG11,LFG12,LFG13,LFG14,LFG15,LFG16,LFG17,LFG18,LFG19,LFG2,LFG20,LFG21,LFG22,LFG23,LFG24,LFG25,LFG26,LFG27,LFG28,LFG29,LFG3,LFG30,LFG31,LFG32,LFG33,LFG34,LFG35,LFG36,LFG37,LFG38,LFG39,LFG4,LFG40,LFG41,LFG42,LFG43,LFG44,LFG45,LFG46,LFG47,LFG48,LFG49,LFG5,LFG50,LFG51,LFG52,LFG53,LFG54,LFG55,LFG56,LFG57,LFG58,LFG59,LFG6,LFG60,LFG61,LFG62,LFG63,LFG64,LFG7,LFG8,LFG9,LFS1,LFS2,LFS3,LFS4
-54.118,-63.216,-79.242,87.738,110.618,-79.24199999999999,-28.294,37.198,24.100000000000023,-183.072,499.102,-354.24199999999996,342.746,-113.048,38.66199999999998,211.02800000000002,-56.03999999999999,207.024,134.582,96.696,275.392,54.558,-6.124000000000002,32.04400000000001,17.177999999999997,-97.45,-168.784,137.05599999999998,270.572,98.844,-300.15999999999997,-322.962,78.206,98.55600000000001,270.424,-5.460000000000008,-157.69799999999998,-217.436,-40.68600000000001,-19.724000000000004,20.994,111.52999999999997,57.678,184.404,106.708,-238.2539999999999,105.648,-68.04599999999999,-49.221999999999994,5.151999999999987,213.80999999999995,-26.933999999999997,-21.084000000000003,-222.91199999999998,-20.618000000000002,99.298,-228.432,-178.756,-263.73,-19.932000000000016,-176.828,96.458,84.832,137.95,-23.01400000000001,-13.632000000000005,-90.83600000000001,-75.48200000000003
-47.118,-76.21600000000001,-122.242,63.738,71.618,-117.24199999999999,-25.294,46.198,20.100000000000023,-110.072,392.102,-344.24199999999996,215.746,-129.048,46.66199999999998,206.02800000000002,-114.03999999999999,226.024,108.582,52.696,195.392,36.558,11.875999999999998,45.04400000000001,-0.8220000000000027,-93.45,-148.784,143.05599999999998,264.572,52.844,-274.15999999999997,-315.962,119.206,75.55600000000001,309.424,14.539999999999992,-140.69799999999998,-203.436,-28.686000000000007,-19.724000000000004,28.994,155.52999999999997,37.678,191.404,110.708,-193.2539999999999,231.648,-59.04599999999999,-18.221999999999994,18.151999999999987,241.80999999999995,-16.933999999999997,12.915999999999997,-204.91199999999998,0.3819999999999979,62.298,-213.432,-181.756,-201.73000000000002,-5.932000000000016,-199.828,69.458,102.832,124.95,-4.01400000000001,21.367999999999995,-49.83600000000001,-67.48200000000003
-63.118,-113.21600000000001,-146.24200000000002,24.738,32.617999999999995,-174.242,-12.294,83.19800000000001,-40.89999999999998,-79.072,243.102,-340.24199999999996,104.74600000000001,-152.048,30.661999999999978,182.02800000000002,-151.04,198.024,3.5819999999999936,-39.304,90.392,9.558,-0.12400000000000233,39.04400000000001,-28.822000000000003,-77.45,-124.78399999999999,101.056,203.572,-26.156,-271.15999999999997,-308.962,132.206,37.55600000000001,296.424,31.539999999999992,-133.69799999999998,-201.436,-42.68600000000001,-31.724000000000004,34.994,174.52999999999997,5.677999999999997,179.404,101.708,-137.2539999999999,370.648,-33.04599999999999,0.7780000000000058,40.15199999999999,253.80999999999995,-26.933999999999997,29.915999999999997,-191.91199999999998,18.381999999999998,20.298,-204.432,-175.756,-119.73000000000002,-0.9320000000000164,-222.828,34.458,141.832,112.95,2.98599999999999,32.367999999999995,-15.836000000000013,-77.48200000000003
-84.118,-112.21600000000001,-134.24200000000002,2.7379999999999995,6.617999999999995,-193.242,33.706,84.19800000000001,-83.89999999999998,-57.072,90.102,-336.24199999999996,64.74600000000001,-167.048,9.661999999999978,170.02800000000002,-146.04,171.024,-102.418,-110.304,24.392,0.5579999999999998,-11.124000000000002,19.04400000000001,-55.822,-57.45,-105.78399999999999,67.056,146.572,-114.156,-259.15999999999997,-288.962,165.206,17.55600000000001,257.424,12.539999999999992,-145.69799999999998,-207.436,-85.686,-35.724000000000004,39.994,183.52999999999997,-12.322000000000003,137.404,69.708,-113.2539999999999,453.648,-53.04599999999999,6.778000000000006,68.15199999999999,264.80999999999995,-17.933999999999997,13.915999999999997,-185.91199999999998,19.381999999999998,-14.702000000000002,-216.432,-180.756,-50.73000000000002,-5.932000000000016,-207.828,28.458,173.832,100.95,5.98599999999999,15.367999999999995,-24.836000000000013,-119.48200000000003
-95.118,-106.21600000000001,-140.24200000000002,-22.262,-17.382000000000005,-189.242,46.706,68.19800000000001,-105.89999999999998,-49.072,-40.898,-346.24199999999996,60.746,-217.048,-4.338000000000022,140.02800000000002,-138.04,153.024,-191.418,-167.304,-23.608,-11.442,2.8759999999999977,33.04400000000001,-69.822,-39.45,-81.78399999999999,47.056,82.572,-186.156,-227.16,-258.962,167.206,9.556000000000012,212.424,-9.460000000000008,-156.69799999999998,-207.436,-120.686,-22.724000000000004,45.994,181.52999999999997,-37.322,125.404,73.708,-95.2539999999999,430.648,-76.04599999999999,16.778000000000006,89.15199999999999,260.80999999999995,-22.933999999999997,2.915999999999997,-170.91199999999998,36.382,-52.702,-214.432,-174.756,19.269999999999982,0.06799999999998363,-201.828,15.457999999999998,131.832,113.95,19.98599999999999,-3.632000000000005,-41.83600000000001,-152.48200000000003
-106.118,-62.216,-144.24200000000002,-43.262,-55.382000000000005,-156.242,28.706,54.198,-106.89999999999998,-64.072,-147.898,-326.24199999999996,50.746,-245.048,9.661999999999978,84.028,-77.03999999999999,147.024,-244.418,-216.304,-52.608000000000004,-23.442,28.875999999999998,49.04400000000001,-59.822,-15.45,-54.784,29.055999999999997,29.572,-238.156,-194.16,-232.962,136.206,16.55600000000001,155.424,3.539999999999992,-149.69799999999998,-206.436,-124.686,-28.724000000000004,46.994,162.52999999999997,-57.322,155.404,103.708,-61.253999999999905,290.648,-82.04599999999999,21.778000000000006,87.15199999999999,251.80999999999995,-32.934,6.915999999999997,-144.91199999999998,60.382,-45.702,-196.432,-163.756,77.26999999999998,15.067999999999984,-192.828,22.458,83.832,162.95,46.98599999999999,-12.632000000000005,-35.83600000000001,-144.48200000000003
-121.118,-50.216,-140.24200000000002,-63.262,-61.382000000000005,-139.242,23.706,36.198,-114.89999999999998,-84.072,-234.898,-331.24199999999996,51.746,-270.048,39.66199999999998,58.028000000000006,20.960000000000008,158.024,-278.418,-281.304,-78.608,-26.442,43.876,56.04400000000001,-59.822,-14.45,-47.784,33.056,14.572,-270.156,-139.16,-160.962,98.206,-0.4439999999999884,104.424,14.539999999999992,-147.69799999999998,-210.436,-116.686,-46.724000000000004,50.994,160.52999999999997,-73.322,175.404,117.708,-19.253999999999905,109.648,-79.04599999999999,2.778000000000006,56.15199999999999,226.80999999999995,-43.934,18.915999999999997,-104.91199999999998,71.382,-10.702000000000002,-193.432,-163.756,82.26999999999998,13.067999999999984,-185.828,24.458,31.832,181.95,92.98599999999999,7.367999999999995,-24.836000000000013,-125.48200000000003
-149.118,-65.21600000000001,-186.24200000000002,-83.262,-72.382,-146.242,47.706,9.198,-146.89999999999998,-119.072,-298.898,-363.24199999999996,20.746000000000002,-302.048,22.661999999999978,54.028000000000006,25.960000000000008,157.024,-303.418,-335.304,-94.608,-43.442,49.876,32.04400000000001,-67.822,-40.45,-59.784,16.055999999999997,13.572,-307.156,-116.16,-135.962,14.206,-34.44399999999999,63.424,3.539999999999992,-153.69799999999998,-220.436,-127.686,-57.724000000000004,50.994,159.52999999999997,-79.322,146.404,118.708,14.746000000000095,-66.352,-71.04599999999999,-24.221999999999994,9.151999999999987,189.80999999999995,-67.934,32.916,-70.91199999999998,74.382,-5.702000000000002,-211.432,-173.756,23.269999999999982,-18.932000000000016,-172.828,17.458,-60.168,157.95,104.98599999999999,24.367999999999995,-19.836000000000013,-118.48200000000003
-148.118,-54.216,-206.24200000000002,-64.262,-37.382000000000005,-163.242,101.706,18.198,-145.89999999999998,-95.072,-286.898,-364.24199999999996,69.74600000000001,-294.048,50.66199999999998,93.028,9.960000000000008,184.024,-284.418,-335.304,-61.608000000000004,11.558,79.876,64.04400000000001,-47.822,-38.45,-27.784,55.056,80.572,-248.156,-23.159999999999997,-89.962,-16.794,-18.44399999999999,105.424,6.539999999999992,-156.69799999999998,-228.436,-121.686,-48.724000000000004,42.994,144.52999999999997,-76.322,121.404,147.708,50.746000000000095,-189.352,-45.04599999999999,-29.221999999999994,-38.84800000000001,148.80999999999995,-95.934,78.916,-31.911999999999978,78.382,30.298,-226.432,-173.756,-45.73000000000002,-38.932000000000016,-165.828,28.458,-106.168,153.95,103.98599999999999,47.367999999999995,30.163999999999987,-111.48200000000003
-165.118,-59.216,-250.24200000000002,-14.262,-34.382000000000005,-177.242,66.706,-12.802,-161.89999999999998,-83.072,-266.898,-365.24199999999996,69.74600000000001,-274.048,79.66199999999998,136.02800000000002,-33.03999999999999,195.024,-282.418,-355.304,-52.608000000000004,33.558,81.876,66.04400000000001,-57.822,-44.45,-34.784,73.056,122.572,-201.156,6.840000000000003,-97.962,-67.794,-14.443999999999988,95.424,33.53999999999999,-142.69799999999998,-208.436,-75.686,-13.724000000000004,67.994,144.52999999999997,-47.322,142.404,151.708,113.7460000000001,-255.352,-15.045999999999992,-38.221999999999994,-38.84800000000001,140.80999999999995,-90.934,117.916,39.08800000000002,80.382,62.298,-220.432,-143.756,-66.73000000000002,-7.932000000000016,-147.828,23.458,-120.168,139.95,102.98599999999999,64.368,98.16399999999999,-91.48200000000003
-176.118,-63.216,-279.242,54.738,-22.382000000000005,-159.242,54.706,-42.802,-170.89999999999998,-76.072,-218.898,-382.24199999999996,59.746,-258.048,48.66199999999998,154.02800000000002,-64.03999999999999,209.024,-259.418,-358.304,-49.608000000000004,47.558,97.876,31.04400000000001,-79.822,-35.45,-29.784,92.056,168.572,-141.156,41.84,-120.962,-87.794,17.55600000000001,77.424,58.53999999999999,-132.69799999999998,-177.436,-46.68600000000001,-2.7240000000000038,72.994,128.52999999999997,-45.322,140.404,158.708,158.7460000000001,-279.352,-22.045999999999992,-74.222,-45.84800000000001,104.80999999999995,-100.934,134.916,91.08800000000002,78.382,66.298,-210.432,-130.756,-119.73000000000002,-20.932000000000016,-163.828,9.457999999999998,-97.168,117.95,89.98599999999999,60.367999999999995,141.164,-70.48200000000003
-163.118,-46.216,-266.242,133.738,16.617999999999995,-121.24199999999999,93.706,-71.80199999999999,-168.89999999999998,-33.072,-158.898,-361.24199999999996,94.74600000000001,-230.048,63.66199999999998,161.02800000000002,-39.03999999999999,229.024,-208.418,-351.304,-13.608,79.55799999999999,114.876,2.044000000000011,-88.822,15.55,1.216000000000001,125.056,211.572,-67.156,86.84,-139.962,-92.794,59.55600000000001,126.424,80.53999999999999,-88.69799999999998,-146.436,-12.686000000000007,4.275999999999996,74.994,117.52999999999997,-36.322,116.404,193.708,216.7460000000001,-237.352,-8.045999999999992,-72.222,-44.84800000000001,60.809999999999945,-88.934,153.916,134.08800000000002,98.382,74.298,-186.432,-106.756,-153.73000000000002,-24.932000000000016,-164.828,-0.5420000000000016,-29.168,102.95,53.98599999999999,41.367999999999995,162.164,-54.48200000000003
-139.118,-36.216,-256.242,178.738,50.617999999999995,-96.24199999999999,56.706,-109.80199999999999,-198.89999999999998,-29.072000000000003,-90.898,-320.24199999999996,71.74600000000001,-209.048,81.66199999999998,137.02800000000002,8.960000000000008,214.024,-172.418,-366.304,-23.608,90.55799999999999,112.876,-49.95599999999999,-106.822,51.55,-12.783999999999999,154.05599999999998,231.572,-33.156,108.84,-144.962,-120.794,96.55600000000001,151.424,86.53999999999999,-50.69799999999998,-126.436,-7.686000000000007,-9.724000000000004,48.994,90.52999999999997,-34.322,71.404,226.708,273.7460000000001,-169.352,-7.045999999999992,-92.222,-47.84800000000001,13.809999999999945,-70.934,162.916,157.08800000000002,101.382,80.298,-175.432,-97.756,-181.73000000000002,-24.932000000000016,-168.828,-6.542000000000002,27.832,106.95,20.98599999999999,8.367999999999995,161.164,-60.48200000000003
-112.118,-37.216,-257.242,202.738,54.617999999999995,-75.24199999999999,-38.294,-147.802,-220.89999999999998,-49.072,-62.898,-270.24199999999996,37.746,-162.048,101.66199999999998,93.028,50.96000000000001,171.024,-184.418,-392.304,-38.608000000000004,68.55799999999999,114.876,-116.95599999999999,-132.822,58.55,-54.784,155.05599999999998,222.572,-4.156000000000001,71.84,-172.962,-168.794,102.55600000000001,154.424,97.53999999999999,-16.69799999999998,-111.436,-13.686000000000007,-57.724000000000004,7.994,68.52999999999997,-48.322,45.403999999999996,240.708,322.7460000000001,-97.352,-10.045999999999992,-111.222,-29.848000000000013,-7.190000000000055,-58.934,178.916,162.08800000000002,80.382,63.298,-169.432,-90.756,-177.73000000000002,-22.932000000000016,-177.828,-29.542,78.832,93.95,2.98599999999999,-31.632000000000005,140.164,-69.48200000000003
-66.118,-3.216000000000001,-243.24200000000002,260.738,85.618,-12.241999999999997,-87.294,-160.802,-187.89999999999998,-5.072000000000003,8.101999999999997,-193.242,19.746000000000002,-97.048,136.66199999999998,62.028000000000006,108.96000000000001,169.024,-172.418,-377.304,-33.608000000000004,77.55799999999999,132.876,-137.956,-123.822,88.55,-43.784,191.05599999999998,280.572,-11.156,57.84,-188.962,-202.794,114.55600000000001,141.424,96.53999999999999,-3.697999999999979,-99.436,-24.686000000000007,-136.724,-30.006,23.529999999999973,-58.322,33.403999999999996,264.70799999999997,356.7460000000001,-46.352000000000004,-23.045999999999992,-118.222,-7.848000000000013,-19.190000000000055,-73.934,198.916,147.08800000000002,37.382,55.298,-189.432,-106.756,-181.73000000000002,-37.932000000000016,-200.828,-15.542000000000002,158.832,136.95,-9.01400000000001,-56.632000000000005,138.164,-78.48200000000003
-13.118000000000002,46.784,-221.24200000000002,271.738,93.618,-2.2419999999999973,-158.294,-184.802,-129.89999999999998,35.928,30.101999999999997,-123.24199999999999,31.746000000000002,-97.048,136.66199999999998,16.028000000000006,106.96000000000001,172.024,-271.418,-390.304,-73.608,68.55799999999999,151.876,-166.956,-138.822,146.55,-12.783999999999999,218.05599999999998,321.572,-75.156,52.84,-243.962,-238.794,119.55600000000001,70.424,101.53999999999999,7.302000000000021,-57.436,-42.68600000000001,-192.724,-50.006,-10.470000000000027,-59.322,28.403999999999996,264.70799999999997,391.7460000000001,-6.352000000000004,-28.045999999999992,-85.222,33.15199999999999,-0.19000000000005457,-90.934,234.916,153.08800000000002,35.382,39.298,-189.432,-90.756,-156.73000000000002,-27.932000000000016,-225.828,-25.542,206.832,175.95,-21.01400000000001,-57.632000000000005,152.164,-68.48200000000003
16.881999999999998,87.78399999999999,-193.24200000000002,260.738,101.618,-4.241999999999997,-207.294,-224.802,-89.89999999999998,-53.072,38.102,-54.24199999999999,125.74600000000001,-130.048,116.66199999999998,-28.971999999999994,106.96000000000001,178.024,-382.418,-498.304,-139.608,59.558,164.876,-188.956,-111.822,232.55,14.216000000000001,248.05599999999998,356.572,-175.156,56.84,-286.962,-240.794,118.55600000000001,-8.576,95.53999999999999,16.30200000000002,-45.436,-76.686,-238.724,-67.006,-50.47000000000003,-48.322,17.403999999999996,253.708,410.7460000000001,-36.352000000000004,-50.04599999999999,-64.222,40.15199999999999,15.809999999999945,-114.934,235.916,170.08800000000002,34.382,36.298,-207.432,-86.756,-137.73000000000002,-22.932000000000016,-231.828,-36.542,168.832,185.95,-37.01400000000001,-82.632,167.164,-54.48200000000003
22.881999999999998,107.78399999999999,-163.24200000000002,299.738,90.618,26.758000000000003,-202.294,-294.802,-98.89999999999998,-262.072,56.102,-3.2419999999999902,251.746,-142.048,94.66199999999998,-36.971999999999994,76.96000000000001,181.024,-370.418,-471.304,-138.608,67.55799999999999,154.876,-216.956,-89.822,275.55,15.216000000000001,268.056,381.572,-188.156,61.84,-299.962,-233.794,107.55600000000001,-58.576,90.53999999999999,33.30200000000002,-34.436,-93.686,-276.724,-62.006,-88.47000000000003,-20.322000000000003,22.403999999999996,245.708,431.7460000000001,-94.352,-53.04599999999999,-45.221999999999994,31.151999999999987,13.809999999999945,-120.934,218.916,205.08800000000002,16.381999999999998,15.297999999999998,-217.432,-80.756,-115.73000000000002,-20.932000000000016,-225.828,-58.542,76.832,150.95,-43.01400000000001,-100.632,176.164,-41.48200000000003
15.881999999999998,118.78399999999999,-128.24200000000002,353.738,79.618,42.758,-182.294,-301.802,-135.89999999999998,-490.072,126.102,36.75800000000001,356.746,-112.048,50.66199999999998,-19.971999999999994,59.96000000000001,162.024,-284.418,-450.304,-32.608000000000004,93.55799999999999,168.876,-206.956,-64.822,330.55,-2.783999999999999,267.056,381.572,-110.156,93.84,-262.962,-207.794,101.55600000000001,-52.576,53.53999999999999,42.30200000000002,-18.436,-113.686,-299.724,-76.006,-122.47000000000003,-22.322000000000003,23.403999999999996,238.708,439.7460000000001,-145.352,-43.04599999999999,-8.221999999999994,11.151999999999987,-13.190000000000055,-123.934,168.916,243.08800000000002,-23.618000000000002,24.298,-210.432,-75.756,-65.73000000000002,-14.932000000000016,-203.828,-49.542,49.832,91.95,-29.01400000000001,-111.632,171.164,-54.48200000000003
31.881999999999998,156.784,-99.242,433.738,114.618,51.758,-137.294,-268.802,-143.89999999999998,-448.072,239.102,74.75800000000001,457.746,-62.048,28.661999999999978,24.028000000000006,36.96000000000001,201.024,-73.418,-267.304,145.392,165.558,178.876,-144.956,3.1779999999999973,361.55,10.216000000000001,299.056,380.572,38.844,205.84,-215.962,-105.794,121.55600000000001,-17.576,32.53999999999999,65.30200000000002,19.564,-87.686,-277.724,-88.006,-145.47000000000003,13.677999999999997,15.403999999999996,243.708,435.7460000000001,-161.352,-13.045999999999992,66.778,-1.8480000000000132,-31.190000000000055,-104.934,114.916,285.088,-9.618000000000002,59.298,-161.432,-35.756,6.269999999999982,13.067999999999984,-140.828,-27.542,90.832,111.95,-10.01400000000001,-103.632,174.164,-78.48200000000003
39.882,188.784,-96.242,477.738,89.618,46.758,-127.294,-218.802,-131.89999999999998,-297.072,361.102,104.75800000000001,487.746,-10.048000000000002,-7.338000000000022,62.028000000000006,-83.03999999999999,244.024,118.582,-33.304,268.392,206.558,148.876,-87.95599999999999,41.178,345.55,2.216000000000001,325.056,369.572,165.844,279.84000000000003,-174.962,-29.794,116.55600000000001,31.424,48.53999999999999,127.30200000000002,98.564,-10.686000000000007,-209.724,-62.006,-142.47000000000003,66.678,42.403999999999996,232.708,464.7460000000001,-143.352,41.95400000000001,142.77800000000002,-18.848000000000013,-16.190000000000055,-67.934,119.916,325.088,51.382,74.298,-75.43199999999999,12.244,48.26999999999998,50.067999999999984,-58.828,-30.542,122.832,132.95,41.98599999999999,-72.632,184.164,-72.48200000000003
56.882,237.784,-58.242000000000004,514.738,56.617999999999995,42.758,-121.294,-147.802,-92.89999999999998,-174.072,426.102,138.758,477.746,43.952,15.661999999999978,106.028,-240.04,279.024,233.582,99.696,355.392,233.558,146.876,-10.955999999999989,76.178,305.55,3.216000000000001,347.056,350.572,287.844,310.84000000000003,-178.962,21.206,111.55600000000001,91.424,59.53999999999999,193.30200000000002,170.564,48.31399999999999,-153.724,-49.006,-131.47000000000003,132.678,75.404,222.708,511.7460000000001,-106.352,89.95400000000001,195.77800000000002,-50.84800000000001,16.809999999999945,-38.934,143.916,349.088,113.382,92.298,7.568000000000012,62.244,69.26999999999998,85.06799999999998,4.171999999999997,-33.542,125.832,177.95,75.98599999999999,-54.632000000000005,201.164,-53.48200000000003
73.882,262.784,-39.242000000000004,509.738,31.617999999999995,55.758,-123.294,-94.80199999999999,-86.89999999999998,-111.072,411.102,153.758,443.746,57.952,34.66199999999998,124.028,-337.03999999999996,286.024,251.582,96.696,344.392,233.558,144.876,41.04400000000001,86.178,266.55,5.216000000000001,359.056,318.572,294.844,290.84000000000003,-206.962,32.206,83.55600000000001,137.424,63.53999999999999,243.30200000000002,220.564,70.314,-130.724,-57.006,-121.47000000000003,178.678,73.404,179.708,563.7460000000001,-61.352000000000004,119.95400000000001,214.77800000000002,-63.84800000000001,48.809999999999945,-16.933999999999997,137.916,367.088,146.382,67.298,40.56800000000001,98.244,93.26999999999998,112.06799999999998,28.171999999999997,-49.542,120.832,216.95,93.98599999999999,-59.632000000000005,223.164,-24.482000000000028
63.882,262.784,-56.242000000000004,460.738,-12.382000000000005,38.758,-153.294,-59.802,-102.89999999999998,-68.072,313.102,152.758,372.746,55.952,34.66199999999998,114.028,-331.03999999999996,258.024,202.582,54.696,270.392,208.558,122.876,11.044000000000011,70.178,248.55,7.216000000000001,355.056,269.572,206.844,228.84,-241.962,24.206,38.55600000000001,134.424,57.53999999999999,281.302,247.564,42.31399999999999,-122.724,-73.006,-95.47000000000003,204.678,71.404,123.708,619.7460000000001,3.647999999999996,112.95400000000001,206.77800000000002,-57.84800000000001,65.80999999999995,3.0660000000000025,119.916,375.088,169.382,55.298,46.56800000000001,120.244,109.26999999999998,133.06799999999998,22.171999999999997,-89.542,110.832,222.95,90.98599999999999,-72.632,237.164,-9.482000000000028
44.882,258.784,-76.242,428.738,-28.382000000000005,25.758000000000003,-202.294,-18.802,-136.89999999999998,-11.072000000000003,165.102,152.758,291.746,67.952,50.66199999999998,73.028,-240.04,234.024,106.582,-24.304000000000002,165.392,171.558,109.876,-11.955999999999989,57.178,258.55,18.216,341.056,220.572,87.844,197.84,-256.962,11.206,16.55600000000001,127.424,59.53999999999999,312.302,264.564,-9.686000000000007,-110.724,-109.006,-79.47000000000003,202.678,91.404,49.708,692.7460000000001,62.647999999999996,106.95400000000001,182.77800000000002,-57.84800000000001,90.80999999999995,21.066000000000003,123.916,403.088,176.382,22.298,51.56800000000001,134.244,147.26999999999998,153.06799999999998,10.171999999999997,-115.542,152.832,209.95,58.98599999999999,-93.632,227.164,-15.482000000000028
30.881999999999998,266.784,-89.242,397.738,-26.382000000000005,-22.241999999999997,-269.294,-7.802,-159.89999999999998,5.927999999999997,6.101999999999997,164.758,230.746,26.951999999999998,45.66199999999998,26.028000000000006,-150.04,187.024,-23.418000000000006,-112.304,65.392,144.558,118.876,-5.955999999999989,37.178,252.55,34.216,328.056,139.572,-22.156,173.84,-282.962,-34.794,15.556000000000012,125.424,76.53999999999999,343.302,276.564,-40.68600000000001,-93.724,-125.006,-88.47000000000003,168.678,132.404,3.7079999999999984,762.7460000000001,106.648,129.954,153.77800000000002,-58.84800000000001,132.80999999999995,11.066000000000003,130.916,410.088,123.382,-9.702000000000002,41.56800000000001,146.244,182.26999999999998,165.06799999999998,-2.828000000000003,-133.542,199.832,195.95,38.98599999999999,-87.632,222.164,-11.482000000000028
-2.118000000000002,261.784,-87.242,380.738,-1.382000000000005,-67.24199999999999,-316.294,-24.802,-198.89999999999998,-46.072,-138.898,193.758,179.746,-16.048000000000002,57.66199999999998,-12.971999999999994,-96.03999999999999,114.024,-161.418,-185.304,-26.608,117.55799999999999,112.876,1.0440000000000111,14.177999999999997,225.55,-12.783999999999999,273.056,36.572,-138.156,163.84,-261.962,-55.794,9.556000000000012,107.424,77.53999999999999,372.302,279.564,-48.68600000000001,-83.724,-125.006,-90.47000000000003,98.678,185.404,-5.292000000000002,813.7460000000001,153.648,142.954,143.77800000000002,-62.84800000000001,142.80999999999995,-4.9339999999999975,141.916,409.088,36.382,-42.702,28.568000000000012,144.244,186.26999999999998,151.06799999999998,-9.828000000000003,-132.542,199.832,179.95,42.98599999999999,-68.632,207.164,-4.482000000000028
4.881999999999998,273.784,-79.242,390.738,21.617999999999995,-82.24199999999999,-276.294,-21.802,-206.89999999999998,-109.072,-233.898,217.758,168.746,-12.048000000000002,77.66199999999998,-11.971999999999994,4.960000000000008,84.024,-282.418,-186.304,-100.608,102.55799999999999,145.876,28.04400000000001,22.177999999999997,179.55,-36.784,249.05599999999998,-44.428,-236.156,157.84,-202.962,-47.794,-0.4439999999999884,88.424,55.53999999999999,380.302,279.564,-80.686,-83.724,-136.006,-92.47000000000003,26.677999999999997,211.404,0.7079999999999984,862.7460000000001,184.648,131.954,123.778,-76.84800000000001,147.80999999999995,-38.934,164.916,416.088,-60.618,-58.702,-0.43199999999998795,128.244,161.26999999999998,121.06799999999998,-17.828000000000003,-94.542,173.832,191.95,52.98599999999999,-69.632,195.164,-9.482000000000028
25.881999999999998,280.784,-62.242000000000004,390.738,30.617999999999995,-93.24199999999999,-230.294,9.198,-209.89999999999998,-163.072,-278.898,215.758,163.746,-12.048000000000002,88.66199999999998,-14.971999999999994,59.96000000000001,90.024,-353.418,-188.304,-146.608,101.55799999999999,164.876,60.04400000000001,30.177999999999997,133.55,-29.784,241.05599999999998,-95.428,-321.156,130.84,-146.962,-39.794,-22.44399999999999,89.424,36.53999999999999,393.302,295.564,-93.686,-78.724,-131.006,-55.47000000000003,-5.322000000000003,230.404,15.707999999999998,909.7460000000001,204.648,116.95400000000001,108.778,-85.84800000000001,183.80999999999995,-53.934,219.916,448.088,-121.618,-64.702,-12.431999999999988,136.244,133.26999999999998,107.06799999999998,-12.828000000000003,-48.542,135.832,203.95,66.98599999999999,-49.632000000000005,202.164,-3.4820000000000277
55.882,278.784,-74.242,389.738,37.617999999999995,-107.24199999999999,-244.294,36.198,-218.89999999999998,-221.072,-306.898,209.758,148.746,-14.048000000000002,90.66199999999998,-4.971999999999994,49.96000000000001,115.024,-371.418,-234.304,-168.608,114.55799999999999,175.876,59.04400000000001,33.178,98.55,-11.783999999999999,231.05599999999998,-123.428,-360.156,132.84,-120.962,-48.794,-48.44399999999999,66.424,17.539999999999992,397.302,294.564,-82.686,-81.724,-142.006,6.529999999999973,3.6779999999999973,249.404,27.708,933.7460000000001,168.648,62.95400000000001,130.77800000000002,-118.84800000000001,194.80999999999995,-48.934,258.916,484.088,-186.618,-39.702,-29.431999999999988,122.244,77.26999999999998,100.06799999999998,2.171999999999997,-2.5420000000000016,85.832,198.95,61.98599999999999,-12.632000000000005,215.164,6.517999999999972
82.882,282.784,-63.242000000000004,419.738,27.617999999999995,-101.24199999999999,-213.294,62.198,-213.89999999999998,-255.072,-302.898,194.758,122.74600000000001,3.951999999999998,119.66199999999998,-1.9719999999999942,22.960000000000008,136.024,-370.418,-285.304,-175.608,148.558,184.876,81.04400000000001,22.177999999999997,73.55,38.216,256.056,-114.428,-355.156,165.84,-86.962,-53.794,-65.44399999999999,39.424,24.539999999999992,416.302,292.564,-48.68600000000001,-44.724000000000004,-131.006,79.52999999999997,20.677999999999997,275.404,39.708,958.7460000000001,157.648,41.95400000000001,133.77800000000002,-139.848,200.80999999999995,-26.933999999999997,294.916,526.088,-223.618,-10.702000000000002,-32.43199999999999,107.244,13.269999999999982,97.06799999999998,27.171999999999997,33.458,32.832,211.95,66.98599999999999,41.367999999999995,231.164,29.517999999999972
97.882,257.784,-64.242,423.738,19.617999999999995,-64.24199999999999,-184.294,37.198,-247.89999999999998,-304.072,-301.898,155.758,119.74600000000001,14.951999999999998,148.66199999999998,-14.971999999999994,-23.039999999999992,122.024,-373.418,-337.304,-185.608,166.558,157.876,57.04400000000001,-9.822000000000003,50.55,53.216,260.056,-104.428,-325.156,170.84,-54.962,-90.794,-75.44399999999999,16.424,36.53999999999999,449.302,329.564,-19.686000000000007,29.275999999999996,-94.006,120.52999999999997,31.677999999999997,294.404,46.708,994.7460000000001,183.648,43.95400000000001,105.778,-136.848,207.80999999999995,16.066000000000003,358.916,579.088,-259.618,6.297999999999998,-44.43199999999999,91.244,-53.73000000000002,88.06799999999998,62.172,46.458,-7.167999999999999,177.95,85.98599999999999,82.368,244.164,70.51799999999997
